sample_idx,t,actual_x,actual_y,pred_x,pred_y,band_lower_x,band_upper_x,band_lower_y,band_upper_y,method,heteroskedasticity
185,8,0.19144433471838743,0.42934866548702144,0.1691695898771286,0.42902904748916626,0.07399527066593789,0.2643439090883193,0.3338547282779756,0.5242033667003569,CAFHT,easy
185,9,0.1629306111408775,0.4017395131795739,0.15945343673229218,0.40409156680107117,0.0655924309915932,0.2533144424729912,0.31023056106037217,0.49795257254177017,CAFHT,easy
185,10,0.16845433807983481,0.382366205475967,0.15228445827960968,0.3794831335544586,0.059766919313880416,0.24480199724533894,0.28696559458872933,0.4720006725201879,CAFHT,easy
185,11,0.13356591238661414,0.3323576543388215,0.1402662843465805,0.3517676293849945,0.045539619593847634,0.23499294909931337,0.2570409646322616,0.4464942941377274,CAFHT,easy
185,12,0.11714965816411345,0.31327603903013207,0.12513741850852966,0.3238592743873596,0.03127955975046149,0.21899527726659784,0.23000141562929144,0.4177171331454278,CAFHT,easy
185,13,0.12473493212139693,0.2799435728405755,0.11364522576332092,0.29347577691078186,0.020674835108765867,0.20661561641787599,0.20050538625622677,0.38644616756533695,CAFHT,easy
185,14,0.1036760761936481,0.2610462566819748,0.10162609815597534,0.26441851258277893,0.009561837713781926,0.19369035859816874,0.1723542521405855,0.3564827730249724,CAFHT,easy
185,15,0.12259803066655046,0.23492278252663973,0.09505303204059601,0.23500177264213562,0.0035589296658740596,0.18654713441531795,0.14350767026741368,0.32649587501685756,CAFHT,easy
185,16,0.10895430063292463,0.20593059405175834,0.08983893692493439,0.20598196983337402,-0.001074233278008492,0.1807521071278773,0.11506879963043112,0.2968951400363169,CAFHT,easy
185,17,0.1067914389013856,0.1827600293492505,0.08539791405200958,0.17763996124267578,-0.004922832783524671,0.17571866088754384,0.08731921440714153,0.26796070807821004,CAFHT,easy
185,18,0.045154875231917836,0.16610042160938354,0.0709676444530487,0.15329164266586304,-0.018749187819447455,0.16068447672554487,0.06357481039336688,0.24300847493835923,CAFHT,easy
185,19,0.05956112852664577,0.1065830721003135,,,-0.018749187819447455,0.16068447672554487,0.06357481039336688,0.24300847493835923,CAFHT,easy
186,0,-0.5235109717868338,0.3605015673981191,-0.4919564127922058,0.3524840474128723,-0.6504508843206582,-0.33346194126375334,0.19398957588441984,0.5109785189413247,CAFHT,easy
186,1,-0.5042816047575382,0.3351349177222225,-0.4750162959098816,0.34095442295074463,-0.633510767438334,-0.3165218243814291,0.18245995142229215,0.4994488944791971,CAFHT,easy
186,2,-0.4850300785593003,0.316952445032305,-0.4644621014595032,0.32922202348709106,-0.6229565729879556,-0.3059676299310507,0.17072755195863856,0.48771649501554354,CAFHT,easy
186,3,-0.471676085998236,0.29481537199637714,-0.4461962580680847,0.3131714165210724,-0.6005744178554203,-0.29181809828074917,0.15879325673373687,0.46754957630840793,CAFHT,easy
186,4,-0.4512970292996439,0.2740047743935143,-0.4276258945465088,0.2971961498260498,-0.5777826217283708,-0.2774691673646468,0.14703942264418784,0.44735287700791176,CAFHT,easy
186,5,-0.42761544700445253,0.2468997326323219,-0.40756505727767944,0.27802738547325134,-0.5534134097858031,-0.2617167047695558,0.13217903296512767,0.423875737981375,CAFHT,easy
186,6,-0.41169751401358157,0.23314880128718862,-0.38800156116485596,0.26175904273986816,-0.5294545969309765,-0.2465485253987354,0.12030600697374756,0.4032120785059887,CAFHT,easy
186,7,-0.39858048040128147,0.19940100437832065,-0.37032991647720337,0.2386818826198578,-0.50885004013282,-0.2318097928215867,0.10016175896424113,0.37720200627547446,CAFHT,easy
186,8,-0.37723972972269354,0.18955543401158656,-0.3520160913467407,0.2188091278076172,-0.48629592031034563,-0.21773626238313584,0.08452929884401235,0.35308895677122204,CAFHT,easy
186,9,-0.3757435896480159,0.15125446382976873,-0.3377166986465454,0.19245871901512146,-0.4755745567626575,-0.19985884053043335,0.054600860899009396,0.3303165771312335,CAFHT,easy
186,10,-0.3806873996051526,0.17268720095733642,-0.32905179262161255,0.17881059646606445,-0.46372642235279116,-0.19437716289043394,0.04413596673488587,0.31348522619724306,CAFHT,easy
186,11,-0.3117294667337933,0.12804467118857393,-0.310711145401001,0.15261250734329224,-0.4424768470787226,-0.1789454437232794,0.020846805665570636,0.28437820902101385,CAFHT,easy
186,12,-0.31437815145035963,0.07033633032130351,-0.29207122325897217,0.12068143486976624,-0.45064053986450464,-0.1335019066534397,-0.03788788173576624,0.2792507514752987,CAFHT,easy
186,13,-0.26191035804230317,0.016191489237531945,-0.26648616790771484,0.07947298884391785,-0.4318625873842208,-0.10110974843120889,-0.0859034306325881,0.2448494083204238,CAFHT,easy
186,14,-0.2711867071260065,0.042926774266996086,-0.24243700504302979,0.05272330343723297,-0.403177875940236,-0.08169613414582355,-0.10801756745997328,0.2134641743344392,CAFHT,easy
